"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","201","202","203","204","205","206","207","208","209","210","211","212","213","214","215","216","217","218","219","220","221","222","223","224","225","226","227","228","229","230","231","232","233","234","235","236","237","238","239","240","241","242","243","244","245","246","247","248","249","250"
"11",4170,10789,9208,7020,5367,8009,7378,4529,10057,8331,5332,4889,8919,7233,6511,6382,11352,8382,8722,11755,8964,8923,4559,11972,8024,4246,8594,8670,8777,6124,4259,4694,10876,9548,4512,10633,5818,9598,11209,11193,9643,4018,4141,7201,5889,4315,9724,11823,8536,11378,7634,8084,10968,6654,9876,4938,8079,5424,9677,8877,9326,6038,5930,9459,11543,10842,11147,7024,4823,9452,8527,11055,7554,6832,11279,7798,4836,5818,6180,8185,9836,8487,4524,6562,10402,11984,7003,5677,4120,7025,4046,11398,6250,10091,10433,11514,7413,11187,5208,11349,10867,8245,7592,7012,7303,8379,10376,5004,11156,7371,10076,11360,6821,5001,7497,4101,4146,10796,10421,4798,4782,11877,9931,10088,9914,9270,6937,6011,10559,7066,5783,9191,6185,5082,7197,7202,9569,9961,9180,5574,8232,11526,9221,8983,7083,6531,5079,11607,8496,6394,9549,5790,8311,7666,8827,11761,9877,4196,6584,7422,4043,7166,6086,9831,5459,4116,5557,8305,6919,8148,11127,10774,8291,8670,10741,4220,10951,10897,7212,7653,4282,7793,8850,4475,9929,11510,6591,8059,11386,11527,10261,6360,7322,9994,6878,7536,11753,11173,9174,9103,5262,5342,8145,8072,7226,7985,5731,6369,5886,4242,5323,7307,8920,7388,6200,11228,5156,9508,4748,7031,9293,7333,6899,8155,11822,10247,5580,9552,8275,6473,11484,10125,6683,7619,4557,10905,9471,8256,8758,7349,9922,9146,4929,9018,9892,10297,8229,6612,10358,4100
"12",6882,11143,8555,5147,8885,7834,11082,5140,7470,6189,9199,6722,5922,10404,5339,4362,10998,5459,4843,9690,5424,9549,4349,10863,6787,8646,4924,10658,6343,5983,5910,4424,7166,7862,7664,6555,8934,9604,11670,11554,9022,11076,6626,4068,4166,8365,10008,4563,11572,11108,5960,6756,7917,10479,9900,10837,4286,8217,7807,11868,11147,6334,4407,10899,10723,11644,11038,5816,7585,6015,10349,9726,10413,5231,11100,11049,6021,5429,8622,7467,9333,11181,5827,8944,11760,7792,10973,8606,5156,7537,11836,9258,8505,7523,10786,5676,5713,7571,5695,5684,10291,11586,5577,11437,6294,8909,8680,10896,8486,11225,9410,6860,9900,4780,6515,10429,8093,9088,8987,8703,5871,11376,11644,10516,10542,9360,10784,8899,4306,9789,8962,11749,9064,4130,7897,10160,5689,10825,9687,10322,4583,10915,4904,4350,10123,10416,5833,7244,6320,7418,9808,7438,8209,9220,11213,11994,10775,10444,8149,10680,4026,5328,5046,10516,11582,8360,7564,5850,4694,7572,6351,6979,11527,5078,4504,5444,10804,7736,11467,9192,10834,4173,7819,5814,6527,9696,7455,11817,10844,6683,6920,10962,6399,6460,9613,7876,7405,10941,8836,9314,4512,8272,11650,7512,11198,8297,10554,10097,4840,4429,5971,8190,5622,10032,10354,4198,4176,7220,10390,7426,9282,4029,8399,11220,9828,9664,6957,11260,6781,5937,10376,11630,8159,6233,5437,4518,6202,11685,8752,8758,5042,6165,4480,10185,7510,8156,6431,5168,10866,10997
"13",7647,9740,9628,11002,4723,10273,9151,7824,10571,5440,4809,6910,9125,6212,7690,7978,11698,6273,6410,6611,7479,8689,8037,4666,8022,10680,11844,5407,11768,8153,7436,4054,5910,7212,4701,4583,11550,9489,6236,9455,5033,5810,7131,6336,9907,6895,7540,10743,9340,6178,9785,8660,5230,8207,5001,10522,10757,10871,10455,11635,4180,10572,4579,7031,8022,9453,9645,6089,8551,7316,10882,4563,5617,6258,11309,11587,6346,4578,10230,10657,11027,11983,6779,9054,11158,6811,6453,5810,7673,8435,5299,10379,11684,11284,11434,5148,7822,9521,10805,11571,9909,8294,4343,10622,4741,10152,11884,7965,6294,4937,10023,6645,6453,10822,10693,5306,5362,9959,11304,10785,7367,10242,10372,5323,8169,10133,9127,8158,7732,10816,8454,7311,10058,10459,11505,4380,9622,6005,11630,5908,11233,8849,7984,9979,10755,8152,10729,8559,4391,7879,5964,5292,8593,6051,5107,9994,11970,10176,11436,6684,9258,8024,4656,10761,9213,4441,7966,11654,7191,6277,8705,5502,10501,9741,7074,11012,7263,8823,9713,11843,11761,10672,7486,8664,7120,9241,7554,5831,5820,10140,6843,5192,7985,4938,7680,5305,6648,7705,7472,4762,10720,11387,6741,10259,8315,4710,8188,5499,5262,7264,11182,4565,10012,11063,11076,11058,6878,9864,7867,6242,4628,8471,11581,8635,8759,8634,8637,4686,11070,4673,10659,11164,4532,7999,4480,6937,6466,10546,9650,8798,6846,9385,5604,8703,5718,10305,6031,9394,9302,6723
"14",9667,8159,11291,7101,8030,5139,7760,9343,11733,11915,8554,9957,6257,11953,6427,11783,5150,6574,4966,11323,11956,8224,8605,6072,8195,7425,5509,6773,9090,7634,10141,10956,7672,11788,6993,10072,7825,4297,4993,10591,5565,6134,8619,6894,9639,4309,4874,7697,7735,5349,11928,9353,11219,10044,6751,7451,9883,7119,4249,7085,5756,6678,11784,11174,9540,11348,9474,7890,5479,9899,4979,11579,5438,4585,5701,10182,9313,10981,4280,5008,10446,11087,4919,10728,5817,4289,7096,7288,5641,5563,7809,8617,7850,10441,4179,11203,10230,6135,10451,6955,11773,4783,4415,10161,11186,8750,10095,8532,6118,5121,11677,5723,8105,7337,8200,11949,6652,10143,4275,4873,11792,9915,5054,5264,4891,8384,4748,11863,7104,8446,6149,6957,8089,4679,4236,11418,8987,6716,11880,9740,7944,9935,11335,5458,11622,9748,4766,4415,9072,7634,4928,10054,4957,4511,9962,8526,7010,9494,9486,10652,9669,9402,7101,9011,9027,8292,6413,6548,10057,4863,8100,4633,5356,10684,6484,4129,6235,8687,9711,4603,10734,11308,4777,4986,4282,4587,6320,9254,10135,7542,9223,11496,6342,8102,4489,11700,5599,11386,10436,11573,7242,9283,10054,6943,5671,8026,5463,6812,4400,10131,10235,6275,9209,11158,10605,5662,9890,6270,6740,11282,4940,7672,9235,10927,7483,11816,6496,10421,9547,6163,10184,4489,6404,11125,4177,9285,8134,11956,6034,11435,10619,8071,5952,9897,9068,11559,8683,11390,6454,9359
"15",6837,11143,7392,4457,8816,11214,11182,11331,7298,11708,6544,10630,8007,11189,9371,11705,10904,8527,11051,9031,8859,9327,10558,6078,11599,10464,6137,6278,10836,7641,9462,4505,10639,6104,6883,4737,10291,4999,11291,9030,10681,8538,8638,8840,11304,4595,10823,5089,9698,4492,6649,7515,7295,7673,4221,7688,8562,4553,9151,6458,6095,11493,4470,10200,9944,8052,6293,4351,6816,5921,10797,6202,11530,4369,11592,11288,8299,4777,6342,9709,10809,6748,7740,5656,10719,6824,11551,8333,9077,11210,4750,6087,7692,7267,7016,6667,8757,10753,6923,6983,6888,9719,5603,5770,4137,9639,7852,5588,5496,9523,6791,8038,7403,7314,7389,9955,7280,4358,10273,6380,5455,5891,11498,4553,7662,7373,7873,11309,10780,5885,7311,6164,11458,8852,8038,10638,9048,7289,6279,8574,9746,5347,7791,9455,7612,7918,11125,10370,6772,8955,6977,10949,11761,8436,11256,11565,5768,4374,10314,7835,4647,7499,6632,6062,9888,10850,6666,4644,11506,10289,7403,7149,7453,4594,8877,5057,6729,7274,6666,8761,8573,8346,7541,7802,5986,6464,9813,9322,6845,8629,6572,10581,5548,9774,11848,5033,7252,11011,7154,9514,6081,5605,11408,6143,5433,4928,5920,8856,8559,6473,9104,11655,5387,11783,11710,4335,7395,5499,9780,7513,6525,5856,4924,8646,9627,5572,4184,11423,9837,6888,10263,11508,10927,10044,10480,7445,4475,6692,6861,9947,6919,10019,7389,6108,10970,10132,10502,4651,6260,10173
"16",6570,4442,9789,5625,11855,7242,5790,6501,6910,6261,9906,6595,7708,5081,6558,6090,7357,10733,11256,10963,10031,6117,4211,7399,5810,4388,10958,4030,5961,8456,6124,4181,11678,9408,8586,10121,7304,9284,11865,4205,6428,11851,6589,10279,9486,6280,4891,6111,4317,4840,10347,9392,7458,6323,5175,4234,5679,8854,6732,11339,5431,11002,7398,10829,9371,10609,6923,6512,10183,7351,11853,8984,9838,6061,7090,6254,8503,11417,10691,4493,9959,6371,5215,11862,9544,5780,7829,5009,10227,7397,7200,11849,5983,6213,7668,6826,4460,5857,10759,11737,5681,4152,8622,9092,4786,11201,6615,4934,9233,5578,7734,6523,9903,9741,10761,8480,11347,11258,4074,10918,11877,8279,7124,4107,8209,10829,6086,4430,6072,8942,11554,8575,6304,5849,6854,9766,4659,4630,10002,6957,10078,8964,10708,6843,6815,8145,6515,4066,8876,8670,4157,7249,7972,7422,5521,8811,11883,8466,11702,9926,9100,7243,6864,7859,5143,8128,8751,5823,8675,10003,4068,9263,5505,6671,6754,7290,5490,10228,7409,7467,5958,4997,10531,9337,6010,6328,11227,4601,11813,8993,11340,5935,9232,4083,6931,5655,7997,9741,9910,8081,9789,8120,7609,8909,6149,6109,10429,6807,10295,5091,9510,7624,11092,7718,6894,9534,5855,10663,11143,4066,4634,4394,6672,8268,7716,8685,5443,9235,4739,4678,11114,8534,4921,9513,11214,9936,7071,6788,4333,4058,5858,11781,10446,5120,11762,6201,6227,4009,8272,8559
"17",5876,10216,9615,10456,5911,10718,7330,5200,4818,8141,11433,11420,9321,9005,7355,8142,10316,4182,11127,8979,6643,11429,10669,7575,5369,8020,9110,9662,7703,11190,6339,4113,5283,10230,10906,5322,11401,8057,5081,7583,10526,8481,5178,4310,4215,4150,9577,8190,9291,9975,11393,4967,8120,7870,7013,11409,8030,11346,5455,7699,8651,10139,9416,10317,5784,5355,10022,11000,5982,10885,4632,11750,11921,8576,6590,6028,7398,6269,11433,4467,6727,7258,9273,6685,6857,5393,4141,5376,9585,7912,9365,4389,11198,5164,9601,4390,7436,7875,9891,11563,8514,11142,4614,6565,6279,11120,11391,5533,6472,5169,4947,4334,9935,8912,9763,11370,6094,9568,7908,7296,7218,5920,4865,5005,10011,6663,8061,4565,7803,9775,11072,7931,8901,5154,10327,6339,6143,11510,7128,6365,8495,9883,6303,9349,11400,11060,4104,11816,8082,6326,9480,4149,7421,8939,5309,6929,10507,10178,5105,6463,11458,11958,9633,5594,7718,6548,5864,4793,6256,6542,4197,6210,7418,5002,10383,4448,9193,4998,11452,10890,6024,7146,11980,4823,8690,6546,8741,10761,10285,7327,9663,5868,10950,9128,4140,6215,5738,5722,8244,11281,9629,4659,6948,7196,4686,8896,10430,6418,6336,6084,8647,11544,11191,8202,11367,10202,6384,11703,6774,10097,11171,11227,10393,10804,9428,11298,10106,4234,9901,7459,11992,8007,8704,4293,11589,4867,5001,10706,5552,7267,6543,9311,6325,5569,4486,11276,9532,8304,4001,5826
"18",9993,9756,5684,11984,7902,9579,6745,6239,8352,9875,11818,4888,5454,6398,4805,5543,6181,9895,5976,4461,8733,9972,9808,5718,7052,8777,11741,7049,5522,8200,10826,6428,7890,6475,9379,11110,10275,5659,11710,4455,5654,9731,7554,8678,4713,5545,9900,10314,11989,5145,8935,10507,8636,5914,10071,4808,8385,4623,7574,11763,10377,4402,4865,4193,8916,5122,6057,6167,4142,6777,9435,10612,5603,5626,11806,9873,4192,8978,8355,5067,5279,5644,7212,9952,6855,5630,9660,7128,11997,9984,4012,5241,8530,4981,10755,5845,7006,11205,11748,6212,5713,6222,7220,11799,11732,5154,10240,4104,5956,10540,10570,11772,9641,9018,6847,7525,10532,6808,7787,6227,5445,5130,5452,11840,6007,6624,9964,6239,10207,7285,4965,4239,9396,4466,10016,10563,10444,10531,4020,9616,4589,5038,6151,6057,8576,6398,4554,7310,8589,4608,4828,9220,7103,7076,7605,10274,4209,6041,8487,8432,8730,5335,10322,10062,6932,7492,5347,4949,7533,5122,8073,8177,9930,6369,7465,9067,11153,9662,8459,11165,7891,7199,5887,8086,11637,5919,8456,11438,4731,8714,7282,4806,11403,10547,5923,8453,9966,11417,11437,4833,4967,4376,4035,8090,5393,8687,6179,6635,4410,10088,7846,9920,10492,8973,9663,8320,6092,7261,11981,4617,9036,10407,9331,7277,10956,5574,11559,6504,6236,4954,7761,5105,6262,5229,9977,6041,7412,8416,6679,7440,9882,5060,4069,10349,8232,8977,4567,9406,8715,9483
"19",6745,9235,7936,11548,8559,11069,9958,9810,9992,5174,10039,4862,6077,10593,7601,11922,8804,4420,7724,4717,10172,6738,8732,9301,4799,6633,6551,5579,5278,10221,8781,11012,8120,5074,7339,7658,7982,8914,11624,11516,6619,4958,8218,11145,10357,4255,4496,5450,8909,4197,4075,4458,8714,10459,10252,6643,6698,4352,10984,6688,10220,10343,10558,11444,8414,8981,10651,7115,5571,9429,7766,10437,7210,5012,11679,5730,9587,8803,8810,8214,8987,8511,9882,7846,6725,9615,11272,11032,4396,8564,4671,9639,6234,10945,7355,11090,7230,4758,4775,11870,8091,9824,5114,7884,6476,6333,8990,10614,6435,7787,8608,9143,10135,6634,9771,8306,10059,6805,9273,4950,9506,6326,10254,5764,11049,5061,7145,10403,11606,8897,5444,6222,5380,11576,9490,9632,11035,5333,6152,8354,7095,7497,11666,4621,11177,6243,7624,5375,10756,11819,11486,6543,8105,9131,7504,10155,5313,5427,8676,6735,9504,5550,11420,4593,9782,10424,9317,11469,10908,11167,8120,7786,10531,6744,4402,10074,11905,4782,6474,6477,11897,9587,6495,5038,9913,5234,8229,7502,8439,9550,7932,11677,8648,8505,8217,9794,10537,10375,6571,4017,6636,6673,11779,9762,10978,9224,7257,6886,10947,7089,4178,11171,9415,10135,10333,6460,9427,9020,4440,7500,10404,4335,11842,10164,11146,11449,6807,5865,6804,10922,7912,10178,6186,9023,7869,11683,10239,11276,6101,7751,4409,4788,10511,8431,4788,8652,6395,6786,6236,10238
"20",5546,10168,5344,11699,5199,8284,7018,8861,8091,5136,11322,7870,5759,6214,4979,11246,10045,5985,7489,9452,11914,10786,9129,8626,4128,6087,11478,5287,8531,10589,9091,4058,4986,8173,10359,7808,7932,7851,10473,6189,5735,5419,10542,10942,4224,10837,9030,9199,8145,10457,6097,6553,5830,11952,8898,9133,8504,6571,6776,9198,9206,6868,10045,10383,11512,7496,11899,11140,4209,11324,6023,6270,6438,11240,5341,11381,6362,6396,11812,10014,8418,6232,4001,11140,9823,11726,6604,4338,10523,4029,4891,9116,6731,8008,6865,8376,11679,7843,6535,4191,4058,9598,8331,4268,5329,5802,10242,6271,8823,8350,11457,8729,10057,9656,4088,5933,9366,10602,9081,6962,5997,4286,6636,9997,6996,4572,9090,9397,10495,6897,11256,5377,4566,6923,11340,5896,4630,10275,8332,11363,11834,6047,6246,5127,9613,5973,6600,4073,5810,10685,4392,11014,10783,11546,6144,7753,11930,5953,5227,11512,5656,7390,4399,10130,10127,10809,7449,9668,8114,7935,4848,5468,8302,9826,9832,7867,11583,6528,4006,9447,4686,5785,10372,7881,4641,5517,6806,9401,4021,6499,9904,6828,9280,4289,9217,6793,4302,8660,9609,10088,8068,9455,5991,10645,10531,7401,5612,9884,11156,4156,9645,9597,8916,10592,5212,7608,11904,7623,9187,10966,8310,10676,7444,8756,4149,8581,8761,10389,7742,10355,11060,7787,5588,11223,5238,9305,10518,8680,9178,7605,11274,10724,10376,9220,11242,8214,9466,7196,10359,11158
"21",9285,5012,6748,5406,5752,8631,6370,6198,5350,9205,10322,5840,10393,9561,8813,4292,10569,6706,11543,9717,5350,4660,7448,10525,9700,5513,7791,5146,8924,7130,11680,8616,6439,11328,5026,4095,10540,4241,5752,10626,7925,10153,9620,4382,6762,7130,5135,8597,6639,5546,6858,5943,8002,6102,9440,11395,8903,6800,9003,11184,4188,5289,6352,5332,7376,5246,9032,9068,8212,5423,10478,5919,5735,5727,10770,5355,7120,9650,10974,10776,9651,8968,4691,5372,5035,10417,9122,6659,6370,10184,4188,8305,10922,7210,4488,9859,6182,11056,11646,7015,7252,9991,5293,6960,11852,11882,9014,11427,7566,8540,9876,9002,10330,5317,6430,11633,6098,5752,11284,10700,9450,4109,7953,4053,9415,5218,7792,4865,8045,5295,4075,8622,4966,7624,8764,9304,10758,5270,7677,6331,9742,9059,11171,8015,9157,10348,6596,6047,10112,8761,6062,8510,6943,8684,9149,9338,4424,7830,6675,7818,11868,4764,10141,9084,9377,4301,10519,5953,10406,4005,7643,9914,10644,10913,8378,7833,9580,11795,6199,7356,11575,6046,9384,4785,8716,7719,5892,5867,8781,5978,10886,9779,6255,7496,10958,6859,10131,7675,11392,9498,11775,8887,10514,4340,7993,11678,4599,11014,9214,11151,4379,9510,7473,4493,5652,6004,4640,7969,10913,4942,4717,4007,9350,11143,5928,10526,7235,8162,9535,11321,6657,10454,7769,5927,6013,5411,6974,8073,10925,9699,6970,8006,6843,8351,10362,4305,4632,7191,5910,4693
"22",9327,8281,8994,11384,8779,10047,9993,6794,5446,6739,11738,10808,10728,9416,8692,11811,6949,10755,4497,5047,8050,5489,8483,10978,8456,8130,7774,7358,5440,5159,6828,5467,11207,11973,9148,8947,9545,6632,5240,5026,4705,6556,10123,10880,5650,8071,4655,6690,9600,11894,6452,5698,9888,6335,5579,6881,6285,10611,4567,11218,9473,4094,9084,10587,8310,4313,10081,9319,4153,5983,4005,7223,11213,6860,7898,10155,4790,10025,8625,6581,10555,8367,4295,10703,9145,9272,7919,9771,10725,6207,7262,8474,8264,9105,9705,4793,11023,8964,9486,5104,4195,5657,4585,10250,10182,11776,8865,9373,4935,4732,9183,10415,9856,9342,6604,9809,8851,4950,5209,11142,4695,8891,11265,8337,6243,11449,10118,10009,6707,10426,5394,7754,10864,5456,8879,8671,8282,7928,11549,4631,8284,7311,11378,4069,6371,7160,6864,11443,9247,10280,9716,10008,6728,11082,10999,10065,4396,10481,5484,11515,11851,6675,5544,8472,8273,10912,6849,5406,11746,4012,4477,10608,9433,4270,9908,11901,9471,9892,8538,8233,7487,8775,8338,6005,11488,10501,4180,8307,10284,4714,6922,8068,11261,10208,10104,9073,11940,8141,9463,4594,10234,6491,6340,9735,4524,8918,5255,5634,5519,10515,5492,10908,11184,10190,8640,7007,7545,8380,11340,10055,7071,10953,11663,8028,10822,9842,8151,10584,6487,7905,7192,10393,7970,6792,10869,5796,8560,4813,9687,5889,8409,10729,8492,8736,9556,11676,4711,7457,5141,4061
"23",7035,11917,7003,11078,10556,8641,11098,4641,5313,11671,8570,6053,4111,6617,10455,10223,10271,8918,9072,11435,10954,5169,7573,10299,6028,7136,10079,9299,8138,4646,7432,7915,11151,4728,5296,5875,10757,10162,7391,7603,5920,8025,7018,7947,10939,9681,4008,9710,10288,5685,6514,6001,4544,11148,9619,11297,6998,7215,11670,9304,4223,9323,8790,4164,7190,6958,5551,11922,5122,7980,5805,7008,11417,5707,11073,11192,6254,9850,10236,7429,4378,5082,8775,5770,10348,7098,9811,11606,6154,8083,5629,9863,10255,11081,4141,11854,11352,8022,10306,11834,6063,9379,10236,10732,7029,6261,5947,10447,4135,5765,6928,5926,6593,6715,5246,6901,9016,4249,4498,11186,9818,5221,8864,10236,11309,6679,4415,6625,9962,6535,9829,7062,5708,6206,7883,9402,6100,8024,7491,6870,8735,8098,8223,9650,8188,8423,10771,5600,5044,11934,8171,6573,11774,7332,4426,10478,10080,4499,7049,4585,11266,9329,10328,4849,10428,8062,11007,4194,7197,10528,9586,8680,10431,9851,11734,10236,8207,6289,8683,6848,6478,6860,6406,10905,11406,10585,11763,7608,9908,4009,9846,8023,6171,8740,8221,7866,5664,9940,5945,9418,11554,5384,10228,10582,9095,10991,4820,9674,4907,11106,5203,4261,9050,11431,10217,6881,7004,9226,6469,7501,4892,11909,10483,9276,6050,7029,8577,11713,7760,10252,9190,8288,11526,7131,9518,5222,4121,11329,10156,10865,5047,9900,6089,11690,11535,8550,9312,8006,11121,10830
"24",10546,8220,9350,7573,5254,11418,9938,7548,6055,4505,11895,6426,5172,9555,10399,4109,8890,6204,11756,9788,4198,9840,7008,9648,4414,9243,8292,7752,5768,7173,11537,7837,11923,8518,4017,5160,9002,5627,10719,7834,11779,8109,11410,5546,10420,6779,11295,8899,10406,6477,11023,8289,6030,10676,4910,4516,8749,4689,10064,8884,5974,7725,11192,7825,8320,10704,5446,4366,8378,8696,5737,9988,5850,11871,8303,10351,10209,9605,7266,8790,9772,11588,7462,5869,11731,7673,10889,7159,11594,11427,4062,8343,6958,8447,9044,10012,7559,7126,10025,8327,9455,5230,5078,4118,8012,5010,8871,8322,8196,8802,8916,6543,5269,7943,9768,5360,7148,7308,4909,8456,4401,6506,10300,10762,9053,6134,8459,9939,8779,9743,7189,5548,11977,8828,9491,9451,10275,11493,6915,7354,6103,6920,9070,9609,11439,9938,11759,9622,7706,8858,5286,11281,7444,9263,11676,6512,5147,11174,5129,9681,11227,11773,4831,4460,7337,7405,4513,10332,11577,10278,8449,8675,7409,6815,11805,11248,9863,10167,7238,9193,6799,6498,7920,6797,4955,8305,11257,9553,5049,5032,11432,10669,7089,8618,4027,9924,10948,10032,7019,10067,9998,7532,5313,11504,9277,8523,7254,5548,4961,6177,8730,11576,4661,8785,5371,4168,7336,11879,11633,11139,4499,6179,4051,6877,5128,8287,5854,8413,8827,7933,9171,11234,4320,4618,8505,5090,5134,8379,7735,5146,8076,6676,7546,9665,7459,5265,4169,5566,7265,4685
"25",10779,11167,4662,11211,11656,4844,10868,6629,10924,10873,11727,7104,7731,5018,7066,7352,6752,6216,10036,6462,5107,6592,9019,11942,4619,8264,4234,6544,9123,5420,10949,4733,4290,10942,6865,11788,8653,9002,8321,6981,9190,4842,9392,8605,7176,4095,11086,9686,4922,10105,4743,6315,10900,5418,6258,9120,11787,5184,10433,6055,9945,11200,7506,4977,8295,5319,9380,10219,10332,10710,10526,9991,9701,6812,11754,8924,10183,10342,4894,4242,11083,11279,4855,11783,6174,6450,7028,8960,11517,4563,6367,5056,6588,4395,7362,10123,6629,9365,4439,5832,9988,6649,4244,8522,9124,8151,9281,8797,4607,8017,4342,4006,4361,7124,8613,5294,6352,6127,11960,10437,8097,10326,8001,4679,7326,7968,6968,5390,7120,7346,11835,7892,11131,4484,6997,5788,4753,6614,4653,9366,7769,10697,4077,7054,11522,9903,6511,10979,6684,8518,9696,11582,7193,8587,9064,4289,11857,9529,7021,6740,9537,6196,7471,8099,11587,8673,10376,6334,8119,7868,10441,6005,4523,5047,9552,4314,10500,11562,11624,4986,10899,4623,10168,5158,8382,8627,9586,5701,10271,4954,4879,8203,5521,10948,5802,10450,6953,9238,4287,11822,9793,8419,10744,6980,10716,11685,5884,10591,8950,11076,10685,11373,7050,6517,7744,7861,10520,7388,9909,11433,9239,4125,6644,7308,10944,11184,9927,8886,6889,11763,11385,11086,8533,9057,8175,10421,4924,5970,8504,4166,8207,9605,6077,4072,5474,9378,9605,5385,7144,11464
"26",11757,6695,8529,9810,4094,6668,8388,4342,6687,8872,9652,4765,11069,11779,11720,10488,9436,5896,10680,8479,8692,5718,5821,6549,7305,8810,6699,5901,8221,10057,6434,4705,10998,5683,7031,11795,5591,5763,10880,11161,8813,10319,11109,7946,9235,6438,4186,11635,9631,5136,7790,6639,6467,4117,10772,6906,10036,8550,8728,11874,8662,6529,10136,4830,6602,8072,6540,4491,6385,10548,4552,4769,10340,9494,9964,11372,5888,5653,10713,7845,7630,8507,10588,6673,10656,10536,8243,8053,9484,7068,10215,6736,4415,4076,11831,9058,11618,8879,6662,4364,6118,7958,5948,6981,4531,5471,4368,9758,6108,9567,10959,10428,10159,7018,10877,7517,9868,11056,8146,11293,5021,4519,10518,9093,5980,5918,4393,4015,8501,7465,11068,9331,8871,8217,11031,5785,8226,8513,11842,9160,11004,8938,6574,11420,7032,4780,9392,11989,11870,6743,8041,11262,5482,5375,6269,8751,10467,4632,11780,4440,7517,4180,11459,11432,6353,10614,8849,7015,6706,6292,6104,10349,8822,8876,10744,4361,5864,4660,5598,11056,9728,9191,6313,11687,4702,7850,6169,9624,8449,7671,6244,8779,5107,8427,4143,8506,8199,10863,4955,4393,8637,4543,10303,5009,4908,9032,11884,11052,10017,7695,5822,5509,10731,8812,5648,9399,7863,7596,6999,9731,5947,6004,4123,10813,5163,9967,6109,4957,10835,6848,10344,10721,7837,11985,11247,10186,11149,6861,10378,11324,10017,7052,6689,10623,11414,4393,6697,10030,5110,6922
"27",11507,6718,10789,6232,9008,6855,7509,9018,6893,9520,7834,7691,6236,9661,11370,5270,7603,4362,8486,11840,9307,9240,6359,10937,6148,10245,10269,11511,6217,7460,5020,9421,11559,7440,8415,11438,11636,7836,11990,6775,9120,9606,9382,10859,7118,6494,7124,9544,7217,5815,5209,11660,5715,8233,5948,4814,10271,11361,8862,9934,10172,7570,7778,8876,4043,8615,4610,4760,7980,6245,11650,11990,5611,7257,5333,8783,6731,7306,9188,4944,7477,9243,9933,7190,10331,11411,10406,6580,5030,10668,5218,7180,6674,6881,7078,8861,10065,6669,5782,10462,11415,7738,5533,7331,10909,10908,11414,11280,9483,5411,9061,10206,4185,6041,10422,8325,5951,6362,10809,4152,4526,5980,11366,9403,5409,11961,6274,10990,7444,5044,10501,10868,8485,10675,9088,6437,7032,11202,7935,7437,7068,8366,8423,5047,6184,8493,5394,8043,4175,5519,11403,10446,4595,10962,6262,5677,10605,6291,5600,4570,11845,4366,11846,6217,5580,4100,6880,4115,9679,9294,8022,10308,5073,10849,7200,6479,8398,4478,5457,8216,5475,11208,5394,7043,9688,9461,4779,6346,10231,4246,5268,7138,9321,7617,5677,9271,8789,11581,6283,11459,10840,6719,9228,8510,9958,11547,5722,9226,11168,8298,6175,5027,4300,10356,9681,11923,6206,4754,7112,11769,11344,8960,9899,6335,9855,10012,7949,9199,5708,10440,9113,7270,4282,4568,11913,9433,11702,7593,7527,10159,10648,9261,6320,11466,9076,4429,8789,5509,4126,9654
