"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","201","202","203","204","205","206","207","208","209","210","211","212","213","214","215","216","217","218","219","220","221","222","223","224","225","226","227","228","229","230","231","232","233","234","235","236","237","238","239","240","241","242","243","244","245","246","247","248","249","250"
"11",8150,13911,13259,14552,14102,11454,10855,6917,8133,14636,13959,6910,8892,10223,7398,6968,12595,11059,14717,9599,6177,10067,11904,7259,5280,10350,8050,14603,5266,13561,14176,10895,12719,6556,5975,14826,11533,7032,10396,6291,5591,6468,9612,12685,14963,12587,12741,14255,13484,8067,13350,10723,9098,12474,12826,12017,9659,10593,10490,12827,12280,7981,12999,7614,8642,7429,9095,6309,8934,7630,13222,6501,6163,10666,9750,8372,8663,5821,12446,6484,5428,10862,8417,10249,13290,13049,6183,7983,14807,9167,7093,10326,14204,7663,14204,11413,11759,10648,5478,11792,7129,6667,7337,6002,13609,13102,13178,14782,13362,9180,8207,13034,7022,10976,14212,8253,14781,13476,11465,7469,5906,13785,10376,13627,11865,8349,14933,12533,7200,14882,7526,8602,8768,10154,11885,11648,13914,5993,6431,12719,12569,7550,6824,14774,7001,5329,14057,9889,7752,6809,6972,8350,12909,10450,5360,5161,11642,6828,12717,12401,9394,7782,11461,14822,11767,8961,7021,7693,5172,8292,11036,8786,13616,11631,12105,11320,9073,10931,10384,12023,5394,6827,12055,14494,11499,9755,7780,7602,5853,7074,12387,9849,6942,11283,13784,5915,12324,10429,11907,10383,8841,12064,11922,8029,10606,9282,13517,11173,14833,8349,7245,6948,14836,8891,9574,12071,12548,11323,10565,12618,8803,12284,8208,12112,11293,7344,7059,6211,13502,11483,14432,6096,6135,12476,13958,12937,11539,11454,5030,13989,6800,5247,13418,11833,10696,10638,9118,9443,7482,11729
"12",7535,10541,11585,10666,11067,14925,5969,13020,10619,13556,9915,14065,6179,13772,5473,12494,11392,7026,14516,13872,7179,9033,13036,12735,12729,13378,8130,10087,8843,12842,8363,14223,6373,6168,14925,6672,10560,14599,11178,13590,9766,6341,10015,6334,10841,14321,6452,10317,14781,11331,13979,10512,9408,5476,8070,9011,8519,8222,8290,12879,12494,9532,13308,10184,6433,13388,10552,9844,9530,8647,7183,12607,9831,9710,7610,14479,12319,6004,7775,8109,5482,8672,10902,10146,8775,6850,11678,13800,10101,8548,11490,10070,6689,7228,8436,9128,8217,5279,12355,5188,8387,9952,5741,6854,9573,7301,10889,13266,5481,9065,12502,5387,9345,14400,14464,7777,8164,9117,12654,10959,7426,7203,8197,9166,14499,6190,7730,5292,12136,5941,9193,14120,8656,13761,13719,11181,9359,7592,8286,12557,12522,11941,11201,8356,8106,8624,14806,6944,6208,11119,8461,5279,14325,6339,9475,11008,13117,12704,12060,10360,7906,14138,6070,7842,9887,12672,10314,7245,6420,10501,11930,14006,11021,8232,13793,8223,5796,5322,9958,8749,6830,5775,8138,9260,6876,9768,6588,11119,11370,8311,12777,9585,8583,8707,9949,7025,12388,10976,13910,12870,8576,8505,12305,10491,12734,13080,5084,11673,5024,12351,9974,8875,6253,13872,13198,8114,5115,13002,10966,7818,13451,11230,13701,10147,6435,7745,8285,9565,12711,8176,11998,13781,11199,7938,8569,13504,13959,10257,14693,5109,6444,13344,12505,13338,10420,13614,10263,10634,13639,7785
"13",11759,9327,9893,5148,9998,9473,5483,5054,10587,13117,9770,10394,10880,9708,10886,8670,12936,13317,10839,14249,6279,5479,8033,12014,13276,14543,7886,9680,5503,11529,11909,7141,14386,11251,12684,6769,11563,5651,11760,7728,13284,9560,13114,12731,8263,6278,13645,7367,8392,14399,13373,6950,11539,7260,12570,12149,8034,6000,8195,12582,8730,6795,5399,8587,5769,9828,6770,9585,9467,10568,14972,10973,14342,13198,8947,13716,14366,6309,9676,5445,5800,6508,14342,7669,7411,6287,9199,10890,13713,8352,8883,13357,6226,12847,12530,14702,13974,14695,7061,8125,9335,10431,8129,13211,7727,10769,8917,13409,13412,11698,11595,8081,8809,9036,13736,12799,13921,6696,10230,8510,14231,10459,8990,12602,12581,13694,13522,8078,10893,5922,10844,9900,8042,13052,5282,5652,13125,14902,9830,14690,14222,10192,14918,11592,9511,14104,9173,13879,13677,9146,7620,5133,10730,14114,12775,12593,12432,6400,10707,9041,14845,8243,7452,11889,14065,7727,14151,10445,9318,8690,7387,11383,13152,14556,6328,13237,14312,13289,7306,12285,7052,11705,9688,10335,7427,7478,13634,6812,14567,14659,9444,14184,9796,13041,11060,12979,11445,9018,12146,10963,14479,11256,12609,11136,14971,6302,12285,13619,12042,7900,12910,8805,12055,7679,6257,10250,11223,5980,11276,14653,6427,5882,11743,9690,8682,12785,6807,11495,8978,5814,12652,13158,11810,14953,8399,5015,14057,7999,11130,14104,10541,7197,7440,6372,7207,9464,13811,13463,5937,14506
"14",10117,6217,14183,11583,5132,8394,9126,14590,14699,6055,7737,6149,12702,8137,8677,7822,10314,9217,12336,10138,10397,9692,11763,10894,12158,12724,6385,7811,11371,5496,8267,9129,8438,7172,13493,10671,11718,5700,6048,13629,12869,10429,8708,11618,6116,6579,11679,8614,8367,14234,9763,10368,6998,9146,9863,12425,9997,7981,8237,9653,10140,13559,6551,14753,12569,9106,5763,8734,14043,12581,14303,8068,10455,12288,8732,11490,13287,8561,6506,14704,13195,7405,14173,8911,6510,10019,14554,7695,6224,13910,7749,10695,12857,7977,13116,13885,6283,5536,8968,13599,10705,8917,10338,7205,9549,8664,5622,13322,14343,11985,10621,12343,6522,6063,10685,7894,12328,5237,7559,13834,5972,14532,8989,7128,9466,13426,11193,7120,8553,9743,7333,6229,12189,10524,9253,7863,12440,12395,13358,7735,7155,8022,6066,11308,12078,7582,12900,5820,11735,10697,14248,5188,14529,7393,6933,8266,11822,12667,11414,12593,13424,5485,10737,7544,5637,6450,14011,8104,7736,5241,5807,5685,10136,6723,5282,5894,14295,7888,9265,12617,10714,8471,8341,6559,5872,9210,14284,10721,6942,11062,6283,11195,6376,10041,7666,10619,8371,8711,14898,12935,8605,11595,14904,6440,10951,9611,7449,8571,5208,7909,7805,10515,13836,10889,6615,5125,7124,13638,11043,14337,5869,14249,10745,13514,8992,9372,7472,12441,11145,8467,7084,14774,6126,13351,8916,6323,12154,14870,10836,10650,8782,12072,9481,5289,5060,13290,13813,13438,5210,8898
"15",11066,5539,5886,11450,13548,8308,9352,6344,13402,13855,5348,14114,11335,11528,8453,7328,10105,7706,14550,6612,5455,13688,8202,8889,14848,14181,11303,10355,12225,6249,8658,8721,14415,7804,6340,10356,10782,5472,10090,12813,5654,12391,11655,13494,6136,7739,7889,7662,7674,9957,6495,6301,9624,8560,11273,6088,11978,11315,5193,5915,11986,13633,7506,10839,10853,6182,13072,10660,7244,14735,5675,14534,13760,9809,7249,12351,13585,12937,5394,9438,5751,7519,8775,14778,8111,12219,8577,12480,6371,11893,10197,9215,14744,9552,10847,8595,10072,10279,7100,14468,14811,10295,11640,11496,8963,8461,6008,10942,13903,12987,6575,13253,8855,10373,14137,14389,12748,8113,9212,7258,6181,14398,12676,11146,6731,13250,11614,11789,10170,14848,9327,14767,8726,8540,13197,10258,10530,5270,6186,14389,11744,10093,9456,8954,9559,10360,6764,10655,9532,12494,10035,7771,5411,7632,10069,11123,9533,9276,9031,9802,9841,6551,9620,7964,9607,9359,12281,13029,13609,7947,10774,7444,9836,9112,13411,12990,6223,12275,14264,10535,8109,13778,5230,14634,7945,5469,5839,9372,14507,5240,9206,8145,14911,12967,7287,9694,10158,6457,5480,6340,8801,7811,5799,13423,9222,10147,8655,6281,7168,7873,13503,5566,13735,12760,13558,10020,14504,8238,14371,7541,8700,7140,13966,14366,8015,14256,11788,9720,5868,9559,13821,5882,11011,13172,9921,12265,5574,11688,10837,7125,6098,6433,7235,9038,14316,12748,14002,10671,9110,14559
"16",8521,8665,12529,8160,12451,14898,13412,6136,6380,13366,12111,14064,14409,8910,9355,7203,6579,5307,7024,7396,13429,8794,13143,10112,8542,6671,8505,5786,12824,10825,14449,9369,8846,8883,13612,9889,7457,10276,8266,13393,7480,9749,11476,9076,13355,12947,6865,7110,14911,6067,14530,14333,9479,8042,12827,6500,9401,13926,11523,11744,11216,9607,6352,9762,5564,14684,9298,8207,10527,14650,12065,10633,11146,7865,6501,5658,12911,12021,6050,12798,5019,13312,14271,12049,5425,6696,12273,5490,12544,13358,10381,7391,5609,8572,8400,5519,14523,8205,14802,10066,8991,13445,10621,10241,14228,6305,6627,10911,11362,14879,5399,12078,14848,6708,10564,13005,8957,7003,13517,13679,11685,13894,12276,8103,9752,10141,14038,9248,11344,6465,10110,9340,13624,12128,10775,7736,8898,10718,12521,14100,10149,12296,9669,9774,5751,5241,6146,8828,9727,5851,8887,7745,13561,8373,7199,8458,13462,10780,9855,10952,12587,11456,5260,7642,12795,14343,13121,6462,5068,11353,11238,5874,14885,8746,5675,5404,9971,12659,5890,5517,9878,6768,7737,9794,9388,12598,10927,13294,8972,13008,7568,10214,14629,10911,7407,12481,9071,6493,5808,13673,10164,5269,8699,12494,11205,5315,9579,11916,13489,11049,14110,9265,6015,12973,6435,12134,13418,10879,8822,5444,7408,7763,13481,5038,13387,10365,14202,14337,10230,7026,14750,12992,10618,7193,9201,14092,7099,11954,6305,10504,13228,9868,5022,5840,7213,10220,11220,10202,6769,7460
"17",9177,14899,13847,10475,13587,8391,9846,11252,7492,6227,9268,10869,14847,7484,6072,12371,6686,9935,11685,12577,14633,7435,14459,14932,12390,14260,9371,11134,7823,5697,11175,5526,7136,10103,13299,14148,10022,9528,5067,5437,10823,11362,10671,12341,6856,14111,9054,6164,5309,11754,9060,10170,13926,14564,13122,14474,12044,13252,9835,12014,10194,8413,13996,14554,10297,14359,8208,11715,13545,13486,12187,6904,6789,5784,11475,9328,13112,8641,12140,14764,13932,12789,9129,5139,10581,12896,6499,7747,8132,12885,8858,8963,12921,7970,7192,10659,13832,12141,10377,13975,11025,14988,13429,9804,14238,7588,13501,14666,12723,5121,10102,13457,14479,10971,7810,11057,7945,5890,8951,13596,12266,8557,7432,9023,11847,13995,14296,6693,9356,11536,9163,10186,14725,8978,10914,7523,10434,11689,7257,14074,9146,14517,14092,10141,11115,6081,14878,11089,6018,9067,5503,13784,11149,5571,6167,8201,9279,14774,6195,7060,13134,5589,13171,7163,6644,9727,6589,12975,9324,8505,6303,12693,8717,7140,5896,13118,14900,9721,10428,6299,12180,14453,9114,11918,10072,10730,7739,10527,13201,12531,12552,11814,6188,13390,7597,8866,12851,10985,12620,11041,8590,9450,5273,13367,8068,14802,14696,14579,6569,8284,10790,7308,6679,9339,7067,7083,13093,14830,5946,14143,14081,6652,9677,6135,5875,11733,8371,14795,5702,10963,12756,14829,7525,10416,5715,8248,8597,5500,13716,7694,7103,12381,6545,14821,13612,11821,14241,9098,13911,5275
"18",10752,6386,13716,13514,7527,14589,11564,8716,13234,5563,5898,9503,7147,8454,10297,5438,14869,10543,12846,7436,11783,7775,12644,7955,10616,8819,7104,8004,5228,8080,6763,10684,12121,10218,5284,11486,5950,13539,9264,13974,9780,5635,8156,5335,10557,13067,13525,7573,13468,13951,8617,11575,13009,13948,5521,11570,7185,5077,6417,5388,9743,7589,7037,5579,9811,5112,14141,9092,11338,8683,12096,10265,14139,7334,13152,5899,5993,9972,6127,9510,14291,10238,5154,12918,12922,11811,5051,9786,12843,11280,11311,10697,8817,6711,5212,8192,5080,8986,9206,12034,7298,13943,10743,14015,7047,10189,12722,13906,5006,7134,12279,8235,8761,13892,5710,11993,14412,7421,6483,12689,13188,7916,14799,10880,5936,12872,10440,6495,9163,6334,6493,7063,5980,14835,12224,12022,11514,8733,14818,8918,11703,9267,14571,5376,14032,11514,10760,14387,9414,13557,8180,6817,5613,14538,13167,14852,13576,5836,10568,7418,14711,11461,6624,5453,8603,10887,5860,8362,10171,9101,8515,10928,6905,5382,12609,6766,7418,9586,10675,10984,13177,12579,12880,10401,12234,5057,8108,13085,6853,5210,12395,6033,8201,7322,5193,6265,10699,8791,12399,9579,13736,9060,6789,8076,6911,8812,10461,13785,13620,8182,13229,11442,6487,5445,13641,14425,6483,9532,13374,11408,8152,8390,7799,12494,8215,5192,11830,9048,12781,7816,13759,12688,5733,6321,9005,5799,11245,8735,9054,12246,14960,11072,6906,10526,10745,6019,12056,7723,13204,7041
"19",11699,6306,9687,7876,14331,12950,9100,8945,5087,11649,6661,14507,11517,9953,6663,14049,8577,5879,6005,10260,14732,13276,6444,12012,11591,12326,9713,13481,8937,5866,11459,14273,11578,8505,14707,12426,13776,13358,10392,13579,11363,14095,7203,14253,10050,11609,7376,9958,7703,12221,8046,5705,8524,10673,13821,13145,5849,11300,7476,12552,8483,12019,11755,14682,6111,11206,12176,6092,12961,14780,5907,9723,11550,12627,10149,14355,5687,13304,10608,6593,5042,10183,10424,12667,10065,7448,13770,10583,6970,13279,11200,14884,12701,8018,11950,12040,5235,12309,7453,7896,9143,10375,12474,14702,12554,6142,5898,12339,14030,7761,7389,8291,7936,9573,13355,8397,12019,8727,9142,6540,12938,9170,5259,13019,7747,6985,5845,9862,8902,12648,5655,5250,8871,7496,12002,11593,11603,8757,9776,10227,11436,12117,8279,14243,8650,14776,7328,9572,5836,14441,8398,14392,13411,14033,11355,8805,6771,7746,12320,12593,7071,5383,6160,12209,8707,11402,14879,12344,8869,8965,5400,7630,8005,7631,9022,7048,7492,11140,5419,11837,9639,13053,5010,6714,11569,12170,13827,11898,11175,7264,14159,7521,14335,8831,10066,6033,12631,14631,6497,7522,13663,6033,11261,8544,13120,13217,9541,8854,8434,9657,5336,13733,14638,12792,11550,12278,8551,11132,11013,7531,9306,13455,6031,11959,9204,12711,11577,11387,6201,6485,13991,11244,6146,7487,6202,12795,8020,8115,14532,13884,11491,14815,9833,14690,7701,11579,7711,8213,7945,11689
"20",8689,8024,10642,14851,8661,14355,9304,11544,12646,10501,12787,9702,6599,13224,7165,13271,14407,7421,12617,7232,12378,9388,10244,8746,6718,13990,13230,12918,14861,7288,9067,7466,14901,9433,8390,9598,11444,9399,12013,13751,9272,6162,6086,10340,6455,12766,14887,6161,11383,7199,12048,7845,6930,11015,14876,9912,7113,14926,10836,14132,7706,12286,9650,9697,7767,13278,9148,7422,10890,6361,6145,7432,5607,9238,7146,11865,9696,12546,9331,12649,9338,13458,10279,6313,9960,5743,5837,7653,9277,10608,11811,8002,8991,11549,8894,6866,5804,6104,10055,10736,9902,6005,12078,11538,6154,11913,11435,6244,11936,14216,14489,14743,11370,12819,6601,11217,5255,10431,11928,5957,10528,6981,10051,6394,12235,6220,11578,5525,5010,9155,7704,6127,11807,8893,5505,8701,6016,6507,14567,11703,7432,10671,8846,9922,8044,11924,7075,8980,5086,11767,11029,13454,12185,10590,12363,13451,9850,8668,7362,7199,7501,9524,6785,11890,11920,14721,9171,11505,6405,9424,14143,9377,8303,12114,10661,13476,7619,10252,13972,7832,6043,5704,11286,10130,11969,14712,5682,7485,6903,6685,14507,14036,8321,10522,6746,10641,9516,6615,13013,13156,10839,9976,12392,10290,10702,5501,13606,8352,7484,11833,6073,9963,9635,11722,12949,14554,9638,11670,7227,6144,13171,13354,12183,6313,14047,10212,9631,8941,5346,5828,7426,13755,12042,5285,8467,6981,5798,7886,7418,12975,13789,10028,9739,7469,5658,11903,13232,12905,12600,7769
"21",12737,6344,12336,10325,10933,6202,10977,9916,13916,8285,6527,5395,8109,13106,8664,6010,9390,8986,8480,7898,12868,10131,11396,14927,7762,14172,10809,7037,13796,8789,11913,7451,12341,10582,14913,14115,14835,9864,11077,14572,13492,9700,10770,5826,13732,14057,14457,6354,10193,12719,13350,13497,7155,5147,5068,12759,5910,8742,8231,7207,14772,12168,12859,9402,13556,8718,10957,8665,11038,7956,9068,14929,5323,6789,8415,14713,7499,14687,12489,7932,8346,13291,8484,12816,8361,6256,9283,6069,7525,12157,5917,13778,7869,8916,14063,10393,8576,13995,11844,10189,13383,5164,11622,13928,11403,11893,12628,10129,6883,14677,9139,6261,14660,9867,8145,14469,12952,6699,5908,9310,5102,7483,7872,10203,10864,14751,13692,9527,6367,11266,7472,10455,14758,7353,6844,5059,13535,6460,8257,6060,10534,6701,14853,9013,12758,13869,14003,10504,5590,5810,10506,7293,13561,7723,11875,7735,13613,14738,10099,5493,8345,9447,10976,13781,12842,7346,5386,13590,11952,9993,6134,9441,13066,5040,6170,8490,8281,12143,6317,11307,6875,11180,12937,11530,8823,11452,6906,13508,13815,7076,14454,14977,13258,14825,14159,6426,14139,11797,8806,6284,8056,9518,10642,10756,10167,14122,13098,9998,5148,11204,12681,8533,6758,7571,11117,12299,11548,9498,13366,9347,6742,5632,8567,12318,7798,8656,12605,11139,7016,6878,7610,14477,10085,9142,11909,14776,5796,13850,14266,11958,11741,5877,7730,13781,8939,7529,10914,12031,13213,9484
"22",14295,13475,5450,8074,12651,11156,13217,14282,6288,5844,7227,9694,14477,13829,9422,7680,13610,8867,14976,12360,7261,11640,9399,9709,12116,7153,7631,8953,14798,5783,12561,9351,7191,14241,7161,7422,5664,7269,11229,7118,13211,13760,5469,9614,14306,12203,7368,12649,13811,10488,11212,10640,13469,13304,10597,9530,14729,5606,12415,11490,10160,5474,5970,10570,8041,10968,5466,10739,8025,10451,13053,8771,6355,9451,11092,7869,12467,8208,11002,12133,7481,5021,13600,13394,13403,10788,13943,13226,13754,14496,6876,12652,6469,5648,5415,7428,8187,6391,11743,12322,9040,8151,11382,7763,12780,8294,10599,14258,13458,5102,10979,9938,13455,7025,9282,11799,9687,12931,6227,10407,6510,12224,12376,12053,11299,14342,13667,8982,8557,6943,14217,8207,9450,9315,6981,5686,7781,7086,14118,14143,14846,13945,6024,12748,9259,9829,10021,10312,14986,5782,11460,10481,11031,9220,8787,7032,11606,10599,6942,8512,8540,13392,6293,13694,5072,14395,11939,6713,9253,12081,10863,6151,14877,6576,11078,14528,14832,7214,9944,11278,14528,8912,8640,5469,8657,6582,7057,5787,11812,12966,14678,7101,12955,11347,14801,9603,8942,12409,13841,8453,9512,9782,8856,12090,6887,11747,8644,11405,10350,5941,13065,10534,10209,6276,12892,12014,13369,13767,11041,14535,7238,9550,14198,14338,14588,10731,14117,8329,5051,8901,11129,14989,9454,14343,7738,12337,12545,5063,9339,11754,5459,13505,9129,7935,8648,7257,6574,10243,13523,5659
"23",13567,12447,12810,13168,11136,13828,11272,14530,9108,14113,14645,10258,8214,11362,8813,7884,8476,6857,11028,11563,5212,8388,5241,11430,5262,13615,13229,9738,14165,6236,7648,14552,6456,5676,14409,12450,10851,6747,5166,7421,9292,5403,12659,13532,6681,12444,6184,13335,5322,8104,7517,7039,6941,10166,12565,9043,5969,7341,10047,12591,8037,14721,7531,13958,12819,5060,10973,7971,13659,12611,10780,7067,13529,6303,9320,5765,8927,5971,13864,6461,6301,7863,10639,14353,8241,12712,9673,11822,14998,5464,7038,6426,9968,11625,13026,12682,10621,12101,5949,8493,5758,14957,13953,8601,14843,10319,5669,11740,6507,10154,8786,10060,13809,9857,6877,6898,6678,7249,11099,11659,5267,13334,12606,11815,7943,14403,11297,8183,5335,10387,8226,11911,6186,12344,10657,12448,5669,13555,7275,8685,8320,7225,13690,13601,9865,11021,5355,7469,9635,12317,14819,6284,10652,7037,13972,13350,10732,11600,10258,10067,5756,11392,13888,14640,14224,6863,12281,5155,6865,9566,9885,10493,8564,6392,11968,9222,7293,12780,5979,7845,6037,7006,14792,14496,12736,12182,14293,14348,8856,5417,11649,6690,6877,6393,13542,13406,6659,12263,14252,14790,8467,12662,11135,12393,13160,5604,11527,8364,9630,7206,13226,9807,10566,5468,11279,5821,6376,9281,10396,11344,13333,9067,11392,12958,11075,8545,13578,9510,5132,14853,7817,9413,8442,6757,11617,7780,8353,12655,7825,11692,7788,6825,5287,11455,9467,11969,11438,7559,6110,13901
"24",7417,9823,10105,11971,6666,11489,12692,9345,13657,8035,8347,12225,6530,12909,12152,8392,13378,10536,14666,8745,7473,9622,10562,12602,6796,8651,13440,6417,9608,11845,5729,14917,10404,10257,10569,10143,11800,11406,12101,6498,13653,5900,5525,5187,8898,5622,9167,5008,6364,14143,10574,13344,10546,14739,13853,6880,9347,13821,12578,12771,8514,6403,13937,9548,9948,5458,8351,10866,13141,7237,9456,14390,7871,8807,13982,8874,13790,10656,9562,9641,9790,7206,11663,6616,8276,9855,6239,8449,7703,8831,8523,12824,11803,10419,7736,12389,8890,14903,7160,10242,8248,14535,7066,9510,12706,13820,12746,11948,8808,13067,11694,9275,13860,11086,12364,11123,5484,8833,5906,12277,6001,9841,10074,5533,5006,8342,14639,13908,7519,14250,12858,10693,7089,8711,6022,10860,7049,12071,12957,9669,14434,9776,14960,14031,11832,9297,9043,7249,10122,14340,12907,9745,9769,9529,8681,5333,5166,8925,14126,11967,5062,11506,14840,6306,6022,10866,10525,13641,8034,5059,7273,9653,8361,8063,6153,10345,14704,7497,5141,13312,11205,8145,9465,11786,6139,12054,9402,6932,9785,9098,7381,6800,10559,11433,11630,14228,8568,10063,14685,6247,6855,9397,5098,9790,13149,6261,14578,12892,13731,13930,14836,10999,13179,9240,13385,6966,5911,11061,14909,8421,14274,6681,6324,9446,8529,6348,10643,10784,10840,10758,13333,9062,6826,14705,10032,5686,12591,5750,9445,5915,9872,9377,5239,11067,13606,8895,13170,5864,11853,9201
"25",13899,13878,5251,9952,8383,13654,6695,12968,11537,14400,5687,6775,11550,10985,12463,9908,12946,8905,9239,5354,14420,10154,12296,7069,6834,14157,7181,9916,5296,13142,14641,10181,9123,12568,14828,8877,14799,10513,10164,10216,6616,5756,11984,8930,10156,13993,14313,13213,8817,11157,5675,7395,11896,5693,13433,14998,13613,10605,11981,13011,8825,8115,7545,11535,11334,10639,7029,8274,6311,7087,6690,14766,10046,13656,13848,11627,9441,12604,5089,14842,12058,13003,8898,7915,14151,14183,9658,11648,11499,5136,5633,14016,11226,13099,5829,13792,8482,6283,12236,8715,10046,10921,8688,14890,7767,6774,13763,7858,12724,14894,12295,10590,11671,12360,11929,6565,5734,11608,5506,7084,10650,14219,8996,6834,14743,6223,5107,10970,11488,11463,8893,6432,10061,11613,8942,8941,9421,7514,12844,6964,7432,12769,13142,10858,5773,13331,5158,7705,9611,14111,14918,14723,5091,9799,8970,13649,11880,7012,14836,7612,12410,9803,11357,13896,9392,10960,10944,6415,5233,10293,7446,13321,6622,13986,14857,9824,9826,7253,8283,14146,11503,5448,6146,9827,7767,13140,7902,14471,13338,6407,12058,10271,10500,12705,8376,9335,13135,12391,6530,13155,5026,7715,10630,6159,14491,11095,5672,6529,9344,14650,14965,12204,12292,5349,9205,6548,8099,12633,13632,14121,14242,12097,5989,7213,9408,7456,7609,5196,8628,5525,14100,13378,10195,13504,13773,11034,5677,10137,8205,6502,8050,7570,10636,5112,14156,14670,13471,9929,5214,11820
"26",9856,12964,7733,6670,5434,10081,8746,10838,7408,6009,10043,11722,8011,13993,14312,11820,13578,12197,11732,7513,13735,12099,14721,7809,13761,14379,8621,12061,11008,12682,14219,9127,5764,11160,8064,12302,13549,10738,12695,5499,5279,5449,6752,11131,9610,14003,10922,11190,5434,8413,7341,11941,5326,8065,6436,5462,14792,7830,13465,13687,13321,13271,11858,10682,12323,10831,14535,8318,8232,6438,6532,5988,13927,7283,7672,7503,8060,14432,7957,5399,12134,5621,13898,14967,14012,10104,14728,14870,9816,10151,13194,9715,13032,12873,5829,14432,14135,9414,9726,14961,10439,10963,14231,8689,8752,7733,7326,13142,14762,13452,7971,9484,5881,13529,11528,13576,5318,8776,9089,8965,6884,8083,9259,11031,5716,12440,5366,9351,14101,12232,14040,7737,8619,6788,14995,11155,14495,10028,6533,10560,11962,6091,14545,9776,14095,10719,9978,14322,7240,10240,5327,10101,13011,7884,5925,5484,11373,7103,11410,12873,9591,11150,9433,7162,5718,9927,9021,11780,7259,11973,13936,10185,7965,12293,7445,8480,14570,11087,5928,5542,12146,13066,10212,9458,14042,13331,11554,14542,9763,14086,10244,6756,9219,14258,6168,7175,7899,6687,6385,12189,10138,10439,6956,11654,10336,7627,8253,13708,11392,5967,12424,11390,9207,8558,5596,11557,14476,6411,10765,11693,11551,12374,13886,11249,12814,5961,10044,9803,11719,10240,9119,10376,10859,12993,10376,5062,6171,5783,9179,12233,14885,8009,8498,6972,11370,14702,11880,14304,12237,11288
"27",5622,9592,13423,12999,6380,6308,5155,11627,10465,10052,14007,12329,13397,10776,8974,6042,11012,5366,12432,9513,11138,5240,12482,10687,13109,6030,14397,7256,7965,11261,11133,11858,12043,6511,10885,5801,13612,5614,6204,11818,11892,12144,11138,6859,14780,5929,7480,12057,8029,12122,11367,14071,13960,5679,14671,12431,5314,9737,10515,14871,5567,11134,8949,7829,11931,11526,8290,14665,12209,11313,5783,8557,14161,8948,14105,9404,14132,12603,13935,10066,9132,7642,7638,14841,8881,12000,13758,6337,6584,14779,12550,6925,5151,6710,12603,11899,11912,14481,14627,5176,7942,13951,8766,14463,9060,12753,5120,11489,13714,7779,9955,14837,10890,11687,8264,12840,9527,5227,5410,12147,7840,7875,11932,14547,10572,14196,11616,13515,9495,12047,7012,12082,12765,7137,13796,6113,6444,13584,12194,12179,13240,14601,9104,5157,11651,9051,7150,11443,8752,9932,8203,9617,11455,7236,8950,13371,12547,14939,9306,5009,7528,6226,7188,8653,10190,6535,9082,8540,13638,9239,10923,9013,14594,12381,13488,12906,12176,5039,12509,14398,12879,12218,11005,6983,8842,12820,9897,8358,9165,7980,5117,5516,9481,10841,13422,9463,8378,12565,11305,6871,13668,6286,8231,14860,8910,5450,14274,14935,10983,13391,14884,14336,5662,8057,13896,10617,14668,12169,9385,14298,6528,12305,10461,13518,9542,10133,11170,14879,12839,7899,13032,5189,12468,8286,7081,6271,6788,11210,9983,12395,10666,6292,11466,6720,14336,8190,7386,6700,9035,7666
